"Gene"	"Correlation"	"P.value"
"NPHP4"	-0.205972002463037	0.00527823598265152
"CTNND2"	-0.206176916770184	0.00523218457133022
"GLCCI1"	-0.206360610705503	0.00519120843557845
"GMEB2"	-0.20638578541016	0.00518561523916029
"FTH1"	-0.206514930634743	0.00515700717900798
"RGL4"	-0.206612519063289	0.00513548343464585
"TMEM61"	-0.206683449994133	0.0051198897304071
"HINFP"	-0.20677953497189	0.00509883375395143
"C14orf79"	-0.206782530841798	0.00509817849123627
"ADHFE1"	-0.206903082182218	0.0050718738033462
"GTSF1L"	-0.206942247654643	0.00506335399354737
"GPRC6A"	-0.206965885482887	0.00505821817979789
"FAM124A"	-0.207055459202887	0.00503879876190302
"ARPC4"	-0.207259809117362	0.0049947460359035
"EXTL3"	-0.207312884682359	0.00498336091446659
"PRDX5"	-0.207453067500636	0.00495340242652486
"ZDHHC15"	-0.207468905197157	0.00495002792548712
"TPH2"	-0.207479688785403	0.00494773147142406
"ECH1"	-0.207600569334856	0.00492205427022367
"LRRC25"	-0.207756263590849	0.00488915814727536
"GMPR"	-0.207967914619171	0.00484475540157216
"ANAPC4"	-0.208070103918764	0.00482344666912123
"GSTM3"	-0.208081034628978	0.00482117235983146
"OIT3"	-0.208267585754679	0.00478250546802904
"FAM189A1"	-0.208490908231954	0.004736583030979
"PRPF8"	-0.208504787360356	0.00473374213275752
"GUCA1B"	-0.20850765438391	0.00473315547658335
"LAT"	-0.208627523242072	0.00470868599255375
"CHRDL2"	-0.208727391962971	0.00468838602720317
"CCDC66"	-0.208741999775011	0.00468542334398697
"MAPKBP1"	-0.208749375865283	0.00468392800102216
"SUMF2"	-0.20909743292913	0.00461385220287228
"FUS"	-0.209101172809072	0.00461310437700653
"SEC14L3"	-0.209294780207911	0.00457453902346903
"MTO1"	-0.209478093788677	0.004538291270101
"ZBTB46"	-0.209555560033378	0.0045230510858343
"CRIP2"	-0.20957052305977	0.00452011266469908
"WDR27"	-0.209804338252114	0.00447441855107111
"CRIPAK"	-0.21024534317337	0.00438936187194922
"C9orf66"	-0.210346179679782	0.00437011883976009
"GIPC3"	-0.210613903538541	0.0043193954401392
"CADM1"	-0.210756284508203	0.00429263587510581
"PTPRT"	-0.210846394145992	0.00427577747955464
"SYT14"	-0.211032441516483	0.00424115855411357
"DPT"	-0.211106011646812	0.00422753862599328
"CAPN11"	-0.211715781944104	0.00411615829709536
"ZNF564"	-0.211731483784585	0.00411332541022055
"GNB2"	-0.211807108936578	0.0040997058678182
"FMR1NB"	-0.211890152341834	0.00408479711142536
"GP1BA"	-0.211930192284423	0.00407762620257878
"GRIK2"	-0.211979903781112	0.00406873894378078
"ASF1A"	-0.211982941033626	0.00406819651924724
"TMEM170B"	-0.212071773526787	0.00405236063862517
"CRYAB"	-0.21213855138746	0.00404049292083586
"C1orf194"	-0.212319994579991	0.00400840478089885
"SPATA4"	-0.212416140289624	0.00399149461615642
"CIC"	-0.212418835557893	0.0039910214976497
"BTNL9"	-0.212584283526017	0.00396207580272806
"TDRD9"	-0.212699105439747	0.00394209857620826
"DCTN2"	-0.212831199064249	0.00391922857563595
"TIMM9"	-0.212852678024993	0.00391552113624414
"GTF3C1"	-0.212911664433405	0.00390535585573384
"AGAP2"	-0.213231863610024	0.0038505886849455
"EIF2B1"	-0.213633718182674	0.00378283463103664
"CYP11A1"	-0.213657634093736	0.00377883640656682
"AANAT"	-0.213671591224052	0.00377650483558187
"CCDC127"	-0.213723176816821	0.00376789858943858
"GPR17"	-0.214274799299055	0.00367696800153458
"FAM169A"	-0.21448596237997	0.0036426864213693
"ACER1"	-0.214486541441239	0.00364259281041764
"SIX5"	-0.214500163042604	0.0036403913701513
"LTB4R"	-0.214624197239623	0.00362040085161111
"ABCD1"	-0.2147939949834	0.00359319517807426
"C16orf11"	-0.214884586614538	0.00357875578399177
"ZP1"	-0.215131819766517	0.00353961526089214
"FLOT2"	-0.215166265402115	0.00353419278847523
"CSNK2B"	-0.215419428103773	0.00349456902489542
"COX7C"	-0.21545090351965	0.00348967077187211
"HSPB2"	-0.215741247041921	0.00344477839185622
"RAPGEF4"	-0.215779947194116	0.00343883418158156
"TEX261"	-0.215826183110419	0.00343174464289956
"CBLN2"	-0.215845209889403	0.00342883102414296
"PASD1"	-0.215881358296671	0.00342330167751023
"HPS1"	-0.215955075475521	0.00341205065865198
"CNOT10"	-0.216111960727522	0.00338821723052567
"ARPP21"	-0.216211977774439	0.003373101570483
"TCTE1"	-0.216247470780343	0.00336775213765733
"FFAR2"	-0.216316379392318	0.0033573882411755
"MYCNOS"	-0.216332157295175	0.0033550192909042
"EPO"	-0.216452748505339	0.00333696309469064
"DGKB"	-0.216493640626876	0.00333086024567365
"NFASC"	-0.216607263430829	0.00331395575478332
"FANCC"	-0.216626790012989	0.00331105845796249
"RGMB"	-0.216683156200156	0.00330270783818099
"TMEM31"	-0.216750183986163	0.00329280247113433
"CNTNAP5"	-0.216941513330182	0.00326467526651409
"CATSPER2"	-0.216945272897279	0.0032641247559948
"ZNF483"	-0.217148129227179	0.00323454471117097
"DHRS7C"	-0.21739845538816	0.00319837667573817
"TBC1D20"	-0.217557399207968	0.00317560200530516
"GABRA3"	-0.217559785017756	0.00317526126786376
"HCN4"	-0.217609989837373	0.00316809875730648
"DPYSL2"	-0.217704809868071	0.00315461100446977
"CHGA"	-0.217765455522522	0.00314601165065092
"WFDC9"	-0.217786812401269	0.00314298836433307
"LMAN2"	-0.217792855191946	0.00314213342183209
"SHPK"	-0.217898329781	0.00312724454810274
"PASK"	-0.21802378228372	0.00310961863879736
"HGFAC"	-0.218183531620317	0.00308730409346168
"CLK3"	-0.218376765317404	0.00306050584375161
"ZSWIM2"	-0.218424962705248	0.00305385454235951
"NKAIN2"	-0.218484573053356	0.00304564632166149
"AK1"	-0.218485856657292	0.00304546979173892
"MRPL52"	-0.218690637262494	0.00301742518746132
"HEY1"	-0.219167364934035	0.00295304034081752
"HLA-DPB1"	-0.219176729414198	0.00295178815764306
"C17orf66"	-0.219246093308097	0.00294252802705096
"FAM43A"	-0.21926909072579	0.00293946366251296
"CLEC3A"	-0.219288365542119	0.00293689755269451
"GAS8"	-0.219372111449517	0.00292577174950839
"CHMP4A"	-0.219395295984357	0.00292269838875587
"CYP27A1"	-0.219484845567641	0.00291085504054208
"CACNG3"	-0.21956676543529	0.00290005881736473
"RWDD2B"	-0.219934744335696	0.00285200853164805
"SCGB1C1"	-0.219974111612444	0.0028469109113429
"HCRTR1"	-0.220140180284028	0.00282549755732
"AGPAT1"	-0.22064091679661	0.0027618111078456
"SLC9A9"	-0.221014779865111	0.00271511205223772
"KCNH5"	-0.221148183132938	0.00269862268171472
"ADPRH"	-0.221165350886947	0.00269650725703599
"INSL5"	-0.221519901803752	0.00265315380889456
"SIK3"	-0.221534287698663	0.00265140815573139
"FLOT1"	-0.221620365428298	0.00264098480503865
"ZNF763"	-0.221815329920521	0.00261751330881987
"EDARADD"	-0.221840498435278	0.00261449712904748
"DHRS2"	-0.222535300692792	0.00253246656022628
"PSMC3IP"	-0.222667231545865	0.00251715668576237
"TTC9B"	-0.222693638646242	0.0025141023845758
"JMJD6"	-0.222845554001256	0.00249659673760216
"IL24"	-0.222850487448424	0.0024960301005316
"DHRSX"	-0.222908276438125	0.00248940135792793
"RUVBL2"	-0.222916569138814	0.00248845144703545
"RIBC1"	-0.223165523979049	0.00246008688529577
"PTPN18"	-0.223208028425966	0.00245527358429534
"CITED4"	-0.223508864562687	0.00242144976445351
"POLG2"	-0.223557235221273	0.00241605095863875
"ZNF563"	-0.22356610702114	0.00241506193481558
"MYRIP"	-0.223617181312152	0.00240937534191369
"GABRA1"	-0.223643771009936	0.00240641966775462
"GAB3"	-0.223841938424879	0.00238449510806362
"RRP7A"	-0.223944164962754	0.0023732561588707
"GLT1D1"	-0.224004838974611	0.00236660832516658
"TNPO2"	-0.22423066380274	0.00234201380865
"OR2F2"	-0.22424280488562	0.00234069812486431
"SEC22A"	-0.224245781848199	0.00234037562502786
"IRAK1BP1"	-0.224413076506319	0.00232231699990863
"FBLN7"	-0.224817492074307	0.00227918389184009
"PNRC1"	-0.224883225276173	0.00227224225280205
"PLA2G2D"	-0.224958653988479	0.00226430040452254
"AGT"	-0.22520707135101	0.00223832263761698
"ZNF569"	-0.225266018699697	0.00223219822190694
"SNUPN"	-0.225330983200206	0.00222546628677447
"AOX1"	-0.225346919627986	0.0022238176976523
"FOXP4"	-0.225477829759714	0.00221031727019051
"CHKA"	-0.225600462301612	0.00219773810219454
"PSIP1"	-0.225652130828209	0.00219245765568433
"CCDC88B"	-0.225660514857058	0.00219160190863007
"HADH"	-0.225729895740521	0.00218453193365806
"TRIM58"	-0.225793289725178	0.00217809016038743
"GRM6"	-0.225848410260128	0.00217250313170157
"C8orf56"	-0.225885752794404	0.00216872549061825
"C19orf26"	-0.226318013142822	0.00212542976687442
"CDH20"	-0.226440952889038	0.00211326034344334
"ALB"	-0.226479467721797	0.00210946093511721
"HMGCL"	-0.226534968658214	0.00210399680807704
"ACOT12"	-0.226569774010295	0.00210057675399854
"NKX2-3"	-0.226653460126226	0.00209237424669783
"GPR114"	-0.227037682788945	0.00205508724081543
"MAGEE2"	-0.227053529187616	0.00205356248293907
"GPM6A"	-0.227074783066167	0.00205151902731359
"RNF175"	-0.227148365029045	0.00204445876474594
"GRM7"	-0.227376697268689	0.002022690560512
"KLHL10"	-0.22748895066902	0.00201206632468474
"TCERG1L"	-0.227528310692913	0.00200835313216624
"CRYBB3"	-0.228084491582839	0.00195654590906404
"FYN"	-0.228133484739542	0.00195204110230431
"CLYBL"	-0.228164145418644	0.00194922673000171
"TBX21"	-0.228389349430265	0.00192866799442105
"ALG5"	-0.228407578438573	0.00192701254781798
"CITED2"	-0.228669462202076	0.0019033722538047
"BRD8"	-0.22908134392092	0.0018667255451894
"HSPA1L"	-0.229119160397834	0.00186339329153737
"CDH18"	-0.2292029690456	0.00185602767442205
"EXOSC8"	-0.2292170347233	0.00185479409908994
"RRAGB"	-0.229444951051015	0.00183490941832146
"ANAPC13"	-0.229467297500698	0.00183297028369517
"CHCHD4"	-0.229515975378958	0.00182875267635487
"CCT8L2"	-0.229535546418785	0.00182705947251762
"ZNF620"	-0.229838760497328	0.00180100853443335
"DAZL"	-0.229858686820428	0.00179930845717269
"GALR1"	-0.229895621165638	0.00179616115420552
"GRB2"	-0.229942334015637	0.00179218777729057
"ZNF584"	-0.230181805550675	0.00177194394212872
"DRD5"	-0.230190634552765	0.00177120157846388
"HRC"	-0.230282887848511	0.00176346164108793
"IZUMO1"	-0.230437632672856	0.00175054795138476
"C14orf80"	-0.230438858217343	0.00175044602286381
"SYCE2"	-0.230538623678609	0.00174216665699335
"C12orf54"	-0.230593224199677	0.00173765058582672
"CRYGD"	-0.230662071857053	0.00173197133417189
"NAAA"	-0.230701243322364	0.00172874763484013
"H2AFX"	-0.231017132858733	0.0017029501294488
"HCLS1"	-0.23113028914815	0.00169379483228762
"ADH1B"	-0.231138659696348	0.00169311937101953
"CCDC42"	-0.231192304472123	0.00168879633632787
"MRPS18B"	-0.231234634712265	0.00168539220797488
"MACROD1"	-0.231265037288822	0.00168295114614201
"NR2C2AP"	-0.231361301349925	0.00167524323874893
"C19orf47"	-0.231599774963974	0.00165628705866706
"FHIT"	-0.23178392656124	0.00164178305703103
"TMOD2"	-0.231797292520281	0.001640734862688
"ARX"	-0.231827989266647	0.00163832985288206
"PI16"	-0.232076954400924	0.00161894261546785
"SMYD5"	-0.23210054347912	0.0016171166056186
"SGSM1"	-0.232377912897929	0.0015957862294813
"ACAA1"	-0.232490339089052	0.00158721377422879
"SND1"	-0.232504882373374	0.00158610793038378
"ADRA2B"	-0.232546264836365	0.00158296513318295
"SEMA4D"	-0.232560921214198	0.00158185341643527
"GPR27"	-0.232800980187721	0.00156374560296297
"CDK20"	-0.233074081796261	0.00154337562733373
"OXGR1"	-0.233219350580318	0.00153263939327423
"SF3A3"	-0.233423745272399	0.00151764888472206
"OR11A1"	-0.233488413989851	0.00151293398148331
"TMEM5"	-0.233526234415756	0.00151018275327156
"FSTL4"	-0.233596646469036	0.00150507283457141
"HLX"	-0.233862613823882	0.00148591333567202
"CNPY4"	-0.233867391250465	0.00148557123061638
"ABHD15"	-0.23394708489417	0.00147987507919723
"GPLD1"	-0.233989771220429	0.00147683226224363
"KLF14"	-0.234215746270024	0.00146081906894492
"FCER2"	-0.234274707391266	0.00145666711040844
"TRAM1L1"	-0.234283730481538	0.00145603266954771
"CTSG"	-0.234290854841669	0.00145553191259212
"APEH"	-0.234507672497284	0.00144036731332964
"GRB14"	-0.234516757170503	0.00143973507929676
"KCTD13"	-0.234557659785108	0.00143689166477571
"DBNL"	-0.234562076049284	0.00143658496791661
"EPN1"	-0.234943031245072	0.00141035282458541
"GLTSCR1"	-0.235017013864821	0.00140530953297153
"KSR2"	-0.235044564348378	0.00140343567243313
"YDJC"	-0.235098988279459	0.00139974071273511
"HBB"	-0.235159519106235	0.00139564159211193
"FAM127B"	-0.23520727377616	0.00139241541621143
"C12orf50"	-0.235274658698483	0.00138787467338241
"AGTR1"	-0.235340416421102	0.00138345663789395
"RPP40"	-0.235514633864968	0.00137181367005652
"GAD2"	-0.235578423067704	0.0013675730940348
"TBL3"	-0.235654987146418	0.00136249910319018
"KIF6"	-0.235735280892961	0.00135719644551103
"EPOR"	-0.235904743907078	0.00134606689457528
"TBC1D21"	-0.236000350600814	0.00133982478754404
"ALKBH2"	-0.236100178489098	0.00133333535199925
"LRRC37B"	-0.236223429201348	0.00132536296016369
"PGLYRP2"	-0.236250888537293	0.00132359272265092
"CLEC4F"	-0.236401234436499	0.00131393857542163
"CIDEA"	-0.236514780159731	0.00130669022990304
"CHODL"	-0.236515901468714	0.00130661883244305
"NCS1"	-0.236530136094433	0.00130571277690935
"FGD1"	-0.236747302847471	0.00129196089487742
"CRYAA"	-0.236755555226672	0.00129144094467702
"TPPP"	-0.237431396503853	0.00124950321981592
"PPM1K"	-0.237486464730722	0.00124614164102578
"NLRP11"	-0.237599604541006	0.00123926111693189
"DBP"	-0.237846819977343	0.00122434776520282
"MRAP2"	-0.23798555072975	0.00121605096452065
"GNMT"	-0.238087164152219	0.00121000667545165
"PRMT1"	-0.238109923520464	0.00120865665355905
"DECR1"	-0.238195921126547	0.00120356796333377
"CNTD1"	-0.23857906208929	0.00118113419953831
"PSMA8"	-0.238608881597305	0.00117940437155765
"LILRB5"	-0.23869087692957	0.00117465978690322
"NUPL2"	-0.238969697359381	0.00115865664664487
"PFDN6"	-0.238983896145966	0.00115784706671612
"PATL2"	-0.239055631779301	0.00115376479729763
"RGL1"	-0.239156852490812	0.00114802705238491
"CLN8"	-0.239321379143162	0.00113875655802498
"LETMD1"	-0.239541244905651	0.00112647501513397
"FAM133A"	-0.239584968333856	0.00112404717859553
"WTIP"	-0.239919505667805	0.00110562945163431
"DNAH6"	-0.240022849947433	0.00109999609811128
"SIN3B"	-0.240028477445753	0.00109969009705507
"MNX1"	-0.240091544921984	0.00109626607305786
"ARHGEF9"	-0.240304099167743	0.00108479807036375
"C20orf203"	-0.240369548985493	0.00108128905622537
"GPKOW"	-0.240381986705062	0.00108062340101768
"ACTL9"	-0.240410347395559	0.00107910696856276
"DAK"	-0.240499812690164	0.00107433608324822
"ABCB6"	-0.240610807625237	0.00106844398757294
"CCT7"	-0.240809682736201	0.00105796091146569
"SUB1"	-0.240978363052649	0.00104914350780253
"ALAS2"	-0.241074820860785	0.00104413173422828
"PPP1R16B"	-0.241096150050557	0.0010430264780662
"CMKLR1"	-0.241216646860724	0.00103680259791297
"FAM99B"	-0.241481788524042	0.00102322736663053
"EPHA8"	-0.241542969035311	0.00102011818250606
"GJA5"	-0.241565007002991	0.00101900034229195
"SNX32"	-0.241595678117004	0.00101744647078214
"UTS2R"	-0.241606587132894	0.00101689431864519
"GATA2"	-0.242066058715963	0.000993886706316358
"CFHR2"	-0.242285410189404	0.000983072288630174
"ASB6"	-0.242296311680807	0.000982537654528826
"LIPJ"	-0.242359200075547	0.000979458672376937
"FTL"	-0.242411906913443	0.000976885000603638
"GNG4"	-0.242756379257681	0.000960216774769079
"SYNGR4"	-0.24287688880886	0.000954447543448225
"COX10"	-0.243078980112094	0.000944844113486294
"IL18BP"	-0.243090985650966	0.000944276409947281
"ABAT"	-0.243094738487749	0.000944099014588966
"RHOBTB2"	-0.243176155037987	0.00094025800937058
"NUP210"	-0.243211043598279	0.000938616462714402
"RAB37"	-0.243284461168719	0.000935170678096925
"INO80C"	-0.24342718690562	0.000928505214033589
"FOLR2"	-0.243597613105276	0.000920603294245872
"RPH3A"	-0.243610729977539	0.000919997690296435
"LDOC1"	-0.243674495675595	0.000917058849832019
"NPAS4"	-0.243867610244633	0.00090821110622398
"CYP2C8"	-0.24398513289716	0.000902865151051365
"GRIK1"	-0.244011026301194	0.00090169118789052
"C10orf53"	-0.244215015232683	0.000892491619427772
"SLC35A4"	-0.244280054336603	0.000889576650058854
"HMBS"	-0.244432965920572	0.000882757789576494
"FOXG1"	-0.244541458006163	0.000877948924840155
"MCF2L"	-0.244559837539616	0.000877136649540851
"SAMD3"	-0.24494433830857	0.000860301428330639
"SULT4A1"	-0.245025066870749	0.000856804717119046
"DDN"	-0.24504111203236	0.000856111289019323
"ADC"	-0.245063528233849	0.000855143386065357
"FKBP3"	-0.2451137620622	0.000852978006715991
"STAC3"	-0.24522437125086	0.000848227850578294
"KLC3"	-0.245263371168226	0.000846558793007306
"GFRA3"	-0.245339771410378	0.000843297885676997
"PHOSPHO1"	-0.245542519599929	0.000834700134805818
"MAPRE3"	-0.245821474577756	0.000823002506617453
"ACAD9"	-0.245837804239354	0.000822322437680572
"ADD2"	-0.246305725751887	0.000803053553694506
"LRRN2"	-0.246387236002749	0.000799739785249979
"RLN3"	-0.246470258802038	0.000796377464652831
"NPTXR"	-0.246635670149779	0.000789717257602137
"ADRBK2"	-0.246680147625419	0.00078793516000807
"TMPRSS12"	-0.246770601798459	0.000784322307656251
"SSSCA1"	-0.246896769652039	0.000779308469213059
"DUSP8"	-0.247071162119914	0.000772426777354495
"DRD2"	-0.247079720441915	0.000772090502302057
"SPEF1"	-0.247251329228823	0.000765376001026389
"FAM155B"	-0.247447091493971	0.000757782117441027
"NLRC3"	-0.247650361328322	0.000749970471636846
"SCAMP4"	-0.247656975240354	0.000749717549585595
"TFIP11"	-0.247699804985406	0.000748081601232087
"C15orf26"	-0.247964595254693	0.000738040298117608
"COMMD5"	-0.248356697002952	0.000723398968407149
"POP7"	-0.248643807334485	0.00071284829702568
"CHN1"	-0.248737715959472	0.000709428252174328
"CDX4"	-0.248913766310495	0.000703057405744551
"OR1I1"	-0.248913766310495	0.000703057405744551
"CRYBA2"	-0.249018357131766	0.000699297517732933
"FAM71E1"	-0.249194880030898	0.000692993778123553
"FUT1"	-0.249220289564351	0.000692090712380036
"SLC24A4"	-0.249628453938072	0.000677732223016921
"ZFP82"	-0.249665549497623	0.000676440974687629
"METTL7A"	-0.249726638002402	0.000674319504532794
"TMEM208"	-0.249746199044372	0.0006736414898695
"CCDC69"	-0.249784725364464	0.000672307948094165
"RSPH9"	-0.249793716280063	0.000671997088920838
"ATF5"	-0.24985361840207	0.000669929364636865
"CSNK1G2"	-0.250108856953471	0.000661184518699245
"C1orf173"	-0.250173530501228	0.000658985484424041
"LRRC39"	-0.250191055141184	0.000658390772816508
"CD209"	-0.250243602787131	0.000656610495085366
"MAP4K1"	-0.250296763703207	0.000654813958012763
"GBGT1"	-0.250564215931013	0.00064584416130515
"CLDN3"	-0.250595954329741	0.000644787275951138
"SPCS1"	-0.250601173189733	0.000644613641246991
"GDI1"	-0.250615664434721	0.000644131734643264
"ZSWIM3"	-0.250850902377372	0.000636355224471848
"EIF5A"	-0.251013883854382	0.000631018257710055
"CLPTM1"	-0.251098510213743	0.000628263410511824
"GRIN3A"	-0.251241385759364	0.000623637539795165
"DOK1"	-0.251265057458734	0.000622874164321291
"EFNB3"	-0.251512128834038	0.000614957793777577
"EEF1A1"	-0.251548455453228	0.000613801718732744
"PLXND1"	-0.251550651646323	0.000613731890399131
"FLCN"	-0.251589791227726	0.000612488669462591
"WFIKKN2"	-0.251665946727808	0.000610076340272945
"TSPAN32"	-0.251742593343545	0.000607657309444858
"OSR1"	-0.252172899331164	0.000594240049780701
"CAPN10"	-0.252366084136511	0.000588305801808177
"PAPD7"	-0.252461816112173	0.000585385423752394
"PYCR2"	-0.252482483978625	0.000584756693589516
"VPS37D"	-0.252498470251157	0.000584270808251916
"SLC35F3"	-0.252570817420504	0.000582076551481954
"TMC2"	-0.252613766186872	0.000580777536239951
"RBM15B"	-0.252636000981194	0.000580106081423397
"GALK1"	-0.252703880783122	0.00057806065249122
"C2CD4C"	-0.253176927631243	0.000563990144558854
"SCGN"	-0.25327872653958	0.000561003850821238
"AIF1"	-0.253876549437435	0.00054375927597382
"DNAJB2"	-0.254361848474946	0.000530122069887567
"ORAOV1"	-0.254500245953239	0.000526291333705453
"MED19"	-0.254855405411126	0.000516577538132108
"PRNT"	-0.254929834713856	0.000514562976405987
"CMA1"	-0.255089001586806	0.000510279187169668
"ADRB2"	-0.255170823607898	0.000508089895388148
"UQCRQ"	-0.255177743449493	0.000507905141662407
"C20orf96"	-0.255210451198359	0.000507032713539579
"ABCA5"	-0.255219262927592	0.000506797911417443
"DCPS"	-0.255253949652296	0.000505874606396971
"DENND2A"	-0.255339256621076	0.000503610482469698
"ATG7"	-0.255467517273698	0.000500223955180081
"CPT2"	-0.255486874417234	0.000499714691666892
"EVI5L"	-0.255503890603389	0.000499267411910588
"LECT1"	-0.25556717459395	0.00049760720369556
"FLRT1"	-0.255717601201182	0.000493681339568235
"HSF5"	-0.255807289330622	0.000491354289025392
"CPE"	-0.25596099371578	0.000487389843261506
"FCN2"	-0.256104181112239	0.000483723292399737
"CCDC24"	-0.256302614353721	0.000478684240939266
"MDH1B"	-0.256322045709964	0.000478193416304969
"LSM4"	-0.256445742941906	0.000475079794380477
"VAT1"	-0.256505869954427	0.000473573101158829
"DYNC1I1"	-0.256506538825677	0.000473556365129645
"CIB2"	-0.256523351547896	0.000473135868604234
"GLDC"	-0.256532821674826	0.000472899166993868
"LRRTM2"	-0.256581457587616	0.000471685258905523
"GRIK4"	-0.256817521494863	0.00046583416159672
"GPC2"	-0.256849167808448	0.000465054898235447
"HDAC6"	-0.256987648793145	0.000461659087376139
"CLCNKB"	-0.257015169141722	0.00046098697598277
"ACTR1B"	-0.257043627309409	0.000460292913086728
"HSPB6"	-0.257058303896574	0.000459935345551957
"GRN"	-0.257240750568438	0.00045551177768938
"HHEX"	-0.257310230355737	0.000453837559508255
"SOX8"	-0.257439401394725	0.000450740116889136
"CAMTA1"	-0.257589722770072	0.000447160137684714
"ZNF280B"	-0.257592711369964	0.000447089230210791
"HP"	-0.257646345358242	0.000445818478862248
"F7"	-0.257764523803793	0.000443030262941442
"CLUL1"	-0.257848074349743	0.000441068780962404
"TTC23L"	-0.257943359433344	0.000438841624534207
"APOA5"	-0.25814414889927	0.000434182489324532
"HSF4"	-0.258148461144442	0.000434082931792689
"SCN11A"	-0.258413704758935	0.000427999678129817
"COL2A1"	-0.258436229680495	0.000427486731323215
"GHRH"	-0.258449733469892	0.00042717949041721
"TOM1"	-0.258518275373982	0.000425623161453493
"CCDC107"	-0.258641829545353	0.000422830964851
"GH1"	-0.258770911978471	0.000419931959136943
"FAM163A"	-0.258786003310151	0.000419594233911834
"SLC39A12"	-0.259019706128356	0.000414396258724822
"WBP2"	-0.259223515459591	0.000409911916938066
"RFX6"	-0.259229820036291	0.000409773919034533
"PUSL1"	-0.259299062195823	0.000408261138946402
"ZNF843"	-0.259336412087896	0.0004074472800301
"STAG3"	-0.259449290593424	0.000404996767711557
"OS9"	-0.259636211351931	0.00040096885220061
"CELSR2"	-0.259821803627652	0.000397006307985932
"RGS19"	-0.260255173889176	0.000387894350328806
"CSNK1D"	-0.260282824288753	0.000387319606828239
"TMEM186"	-0.260336724828847	0.000386201493639621
"CCDC78"	-0.260471055464406	0.000383427941324916
"STX1B"	-0.260476862309645	0.000383308463457563
"IRX2"	-0.260537610091231	0.000382060623482475
"ZBTB9"	-0.260715676662703	0.000378424558801536
"NAALADL1"	-0.260961032933782	0.000373466986261357
"KCNMB2"	-0.261371450075078	0.000365308631372959
"UCN3"	-0.261469374286923	0.00036338664444535
"GIMAP7"	-0.261580105267429	0.000361224592738377
"AKR1A1"	-0.261703356750142	0.000358832105148333
"NXNL1"	-0.26173485143607	0.00035822310977151
"FAM65C"	-0.261740060992986	0.000358122467868266
"ACSBG1"	-0.261809911733692	0.000356775572091994
"FUK"	-0.262078882909562	0.000351632890064617
"PMVK"	-0.262202506911478	0.000349292356987176
"ACAD8"	-0.262365756203625	0.000346223747570159
"SLC7A8"	-0.262543339827259	0.000342914102187577
"ZDHHC19"	-0.262764990825236	0.000338824345707394
"BCKDK"	-0.262855434225097	0.000337168581234093
"ANK2"	-0.262911378061138	0.000336148167962725
"HINT1"	-0.262923642353442	0.000335924851030757
"ME3"	-0.263223595725014	0.000330505752763295
"CDK4"	-0.263236641388573	0.00033027191470737
"RGS22"	-0.263261531991765	0.000329826186903923
"KLRG1"	-0.263324729304348	0.000328696989384097
"FBXL21"	-0.263451270496031	0.000326446751005767
"BAMBI"	-0.263634727535562	0.000323209775751904
"SLC37A4"	-0.263908143123044	0.000318440788040729
"SMYD4"	-0.26427115550003	0.000312209925992673
"CRB2"	-0.264377840668912	0.000310400382307064
"HPN"	-0.264392780320767	0.000310147761624266
"GYPE"	-0.264727923989799	0.000304530607403037
"CNRIP1"	-0.264759457379905	0.000304006985399384
"P2RX2"	-0.265426064926402	0.000293131515428526
"PRLHR"	-0.265671699375185	0.000289216017201375
"ARFIP2"	-0.265785862261881	0.000287412808577556
"TRUB2"	-0.266096351796174	0.000282561304109039
"CLEC2L"	-0.266260548591273	0.000280026539086731
"VPREB3"	-0.266532112541604	0.000275880630218033
"GUSB"	-0.266930432302619	0.000269902667143173
"CABIN1"	-0.266972785024012	0.00026927417136399
"RNF215"	-0.267093324108011	0.00026749286164774
"ZNF740"	-0.26726642970064	0.000264953884779252
"INPP5J"	-0.267402425807062	0.000262974934118172
"ELAVL3"	-0.267615465194151	0.000259902490623482
"WDR37"	-0.267665689813583	0.000259183031634029
"EEF1D"	-0.267779234416102	0.000257563344554903
"C9orf43"	-0.267814675247654	0.000257059719872798
"PIGU"	-0.268027459527955	0.000254055193865109
"ZMYND19"	-0.268245800163198	0.000251006182861903
"PWWP2B"	-0.268369005692943	0.000249300737664156
"GPM6B"	-0.268574636021578	0.00024647832939111
"SPATS1"	-0.268600376247415	0.000246127128902555
"RPP30"	-0.268710536138597	0.000244629355885482
"AMPH"	-0.268744199952467	0.000244173344773938
"CSPG5"	-0.268811421421467	0.000243265125559586
"DNAJC19"	-0.268818359178605	0.000243171569677919
"ZNF787"	-0.269157084592529	0.000238644344147983
"TBC1D10B"	-0.26922503895811	0.00023774559845654
"NKAPL"	-0.269339293513932	0.000236241594450051
"UBIAD1"	-0.269365788732712	0.000235894088149403
"ODF3L2"	-0.269400137960925	0.00023544427813046
"NINL"	-0.269510757351832	0.000234001112805994
"ADCY1"	-0.269601629514839	0.000232821737087884
"ZNF645"	-0.269977633798857	0.000228000351006967
"TRIM9"	-0.27003742746624	0.000227242254223694
"BBS5"	-0.27007970110739	0.000226707702253638
"PRR19"	-0.270139462578131	0.000225954012448039
"DMWD"	-0.270235610076847	0.000224746328014855
"C1orf168"	-0.270456859736151	0.000221990050577557
"TUSC5"	-0.270482425261464	0.000221673597231296
"DCT"	-0.270518601083101	0.000221226525762951
"FAF1"	-0.270519933114814	0.000221210080155538
