"Gene"	"Correlation"	"P.value"
"SGK2"	-0.0250293525767903	0.873419207095369
"SMC1B"	-0.0250427276936011	0.873352114931575
"LOC100506207"	-0.0250767214068619	0.873181599861948
"GPR35"	-0.0251111911240731	0.873008702912125
"RBBP9"	-0.025178080430428	0.872673208936803
"ZNF273"	-0.0252106189017577	0.872510015016772
"CCDC138"	-0.0252166000150886	0.872480017822619
"CDC14C"	-0.0252232754139522	0.872446538773206
"CLUL1"	-0.0252401374406802	0.872361971828658
"MGC34034"	-0.0252722458764923	0.872200944518297
"SEPHS2"	-0.0255284979843144	0.87091599549363
"MAPRE2"	-0.0255366717716453	0.870875014284654
"PHLDA3"	-0.0256382948798886	0.870365530792294
"LOC100506561"	-0.0256438546341394	0.870337658673765
"GSPT1"	-0.0258364611087573	0.869372181304596
"HMGCL"	-0.0258990236404069	0.869058614734839
"NT5C"	-0.0259034294489206	0.869036533346727
"FTCD"	-0.0259084781804499	0.869011229825874
"DKFZp434L192"	-0.0259430798203204	0.868837814829681
"WBP4"	-0.0259782590831056	0.868661511156172
"LOC100509205"	-0.0260977005484295	0.868062967718824
"ANKRD31"	-0.0261127114733815	0.867987750320508
"ZNF615"	-0.0261331425890054	0.867885375043032
"RNF139"	-0.0261386220103113	0.867857919378031
"LOC100505697"	-0.0261749292244552	0.86767599917169
"MLANA"	-0.0261968478391912	0.867566177461363
"GATA4"	-0.0263182991914376	0.866957698474012
"EMX1"	-0.0263598886737988	0.866749349954847
"SPESP1"	-0.0263600398590758	0.866748592586618
"MORN3"	-0.026406517205751	0.866515768189095
"LOC100287628"	-0.0264436823388446	0.866329600573014
"RPP38"	-0.0264829942901948	0.866132686884303
"SIRPB2"	-0.0264896913435616	0.86609914212006
"LOC100507299"	-0.0265889817180979	0.865601835417862
"SH3D19"	-0.0266933198493227	0.865079301687789
"GABRR2"	-0.0267031899837091	0.865029874200186
"ZNF843"	-0.0267326368905557	0.864882413513233
"LINC00523"	-0.0267891447877186	0.864599452738107
"DGKA"	-0.0268031386460619	0.864529381697706
"ASPM"	-0.0268336342394999	0.864376685552441
"ERCC1"	-0.0269413508233572	0.863837371054365
"SLC34A3"	-0.0270160459322601	0.863463424051978
"NEU4"	-0.0270508812716371	0.863289037547839
"HOXD13"	-0.0270877277741786	0.863104590094656
"LOC100506948"	-0.0272688439470732	0.862198057343014
"LOC100507619"	-0.0273105942244357	0.86198911127005
"PAK4"	-0.0273219376188349	0.861932343008326
"SPATA2L"	-0.0274553484609172	0.861264737177825
"IAH1"	-0.0274564896796994	0.861259026776288
"CALML6"	-0.0274983470530278	0.861049586743154
"LOC100302650"	-0.0275902957493457	0.860589539852618
"NAP1L5"	-0.027598153315195	0.860550228205705
"SUSD3"	-0.0276058929395595	0.860511506948987
"LOC147727"	-0.0276680640741116	0.860200477159498
"CSNK2A2"	-0.0277087850759863	0.859996769421244
"RTKN2"	-0.0277297341601021	0.859891974645228
"RAPGEF3"	-0.0277365168592538	0.859858045678714
"AIFM3"	-0.0277736760108986	0.859672169586328
"GBAS"	-0.0278023658099295	0.85952866368822
"MFSD10"	-0.0278944236319326	0.859068222180888
"SASH1"	-0.0279551970192874	0.858764279915097
"CRYGS"	-0.0280042212811037	0.858519112524138
"C21orf90"	-0.0280495774496198	0.858292300746348
"TRIM65"	-0.028093334611277	0.858073495766912
"VPREB3"	-0.0280962133186972	0.858059101336442
"ESRRB"	-0.0281069660648933	0.858005334670393
"AP4B1"	-0.0281605009146568	0.857737655252805
"UBE2F"	-0.0281763043427791	0.857658639596064
"LOC100505606"	-0.0281980541860617	0.857549894667581
"SLCO1B3"	-0.0282980916995212	0.857049760373164
"ABL1"	-0.0283194233089178	0.856943120827234
"CNPY4"	-0.028334576139706	0.85686737134276
"LOC100506817"	-0.0283400779928425	0.856839867717522
"GZMH"	-0.0285611975617849	0.855734635448683
"SDS"	-0.0286125092000777	0.855478200957001
"FAF2"	-0.0286540319760271	0.855270697934263
"PPP1R1C"	-0.0286674314750783	0.85520373826874
"CSF2"	-0.0286936187913219	0.855072878518794
"RPAP1"	-0.0287673690547701	0.854704364213637
"AMBP"	-0.0287746574505105	0.854667947313381
"LOC100506798"	-0.028783400917831	0.854624260455265
"LOC100652972"	-0.0287969034831223	0.854556795539963
"PILRB"	-0.0288623793692891	0.854229662966443
"METTL20"	-0.0289293970137937	0.853894852402831
"LOC100505963"	-0.0289601699035485	0.853741123932735
"OR7C2"	-0.0290436617991399	0.8533240603392
"ZNF491"	-0.0290471158724991	0.853306807199749
"A2M"	-0.0290828800824596	0.853128168498662
"NPHP4"	-0.0291845786822749	0.852620233685894
"CNN1"	-0.0292128159179222	0.852479212920038
"LRG1"	-0.0292349780572729	0.852368535228138
"EXOC7"	-0.0293366083184572	0.851861029730367
"USP12"	-0.0293988989925449	0.851550001364861
"C9orf57"	-0.0295749870432693	0.850670882952058
"CLDND2"	-0.0295997589065563	0.850547223904205
"SAAL1"	-0.0296025767908124	0.850533157488307
"LOC285577"	-0.0296034736597593	0.850528680475276
"FAM50B"	-0.0297594834947894	0.849749977365816
"HMGA1P4"	-0.0298357762487204	0.849369223188235
"GNGT2"	-0.0298432378882231	0.849331986205525
"CCDC105"	-0.0298959460110978	0.849068957866976
"LOC100507675"	-0.0299359146126559	0.84886951410218
"CDHR3"	-0.0300225181358848	0.848437393535517
"LOC147670"	-0.0300584150064651	0.848258293855891
"HS3ST5"	-0.0300986304780086	0.84805765640951
"CCDC59"	-0.0301852884276398	0.847625346839133
"C19orf77"	-0.0302888190945362	0.847108922406834
"TCIRG1"	-0.0303192913601362	0.8469569348138
"AP1M2"	-0.0303209665331162	0.84694857965339
"LOC100506713"	-0.0303807156698431	0.846650583285546
"CDKN2B-AS1"	-0.030398551420259	0.84656163230264
"IGLV3-10"	-0.0304944498613758	0.846083397056053
"FSHB"	-0.0305669756587262	0.845721754924184
"ACSM1"	-0.0305921362945921	0.845596301412388
"RNF19A"	-0.0306811571248198	0.845152464701738
"ACOT7"	-0.0307011683215748	0.845052700138153
"OSTM1-AS1"	-0.0307550757690039	0.844783959855857
"ZBTB1"	-0.0307713763205246	0.844702701505063
"GNG11"	-0.030841709039917	0.844352110714419
"TMEM106A"	-0.0309250329940287	0.843936800332415
"SPATA24"	-0.0309362142282073	0.843881073044847
"YIPF6"	-0.0309368148306397	0.843878079662735
"APEX1"	-0.03101547270536	0.843486070265936
"C12orf61"	-0.0310191745632609	0.843467622134791
"DYNLL2"	-0.0310371828698459	0.843377879296743
"CECR5"	-0.0310729312307382	0.843199736235312
"LOC100652951"	-0.0311420951884695	0.842855096799614
"TMEM218"	-0.031150921404911	0.842811118429327
"COL4A5"	-0.0312911400900881	0.842112514480284
"SPHAR"	-0.0314013309236736	0.841563600600188
"NACAD"	-0.0314535813433785	0.841303341865936
"LOC100133039"	-0.0314577461075118	0.841282597942256
"HADHA"	-0.0315016363621415	0.841063995114528
"FNBP4"	-0.0315124912131077	0.841009932514813
"H2AFZ"	-0.0315864628758838	0.840641535784829
"DNAJB8"	-0.0317269276475716	0.839942079873974
"CLEC16A"	-0.0317271639103136	0.839940903486532
"NGFRAP1"	-0.0317890908398317	0.839632571943248
"XKR4"	-0.0318939176787982	0.839110697605696
"CAMTA2"	-0.0319458529950991	0.838852165864571
"CHRNA3"	-0.0319516292195373	0.838823413105327
"ARHGEF18"	-0.0319980696123178	0.838592250701074
"HNRNPR"	-0.0320151681156943	0.838507144307663
"ZNF510"	-0.0320418884574348	0.838374149647974
"SUB1"	-0.032111552764448	0.838027431700767
"TRIM10"	-0.0321258968521533	0.837956045202791
"IGLV5-45"	-0.03214927877007	0.837839682714064
"STX2"	-0.0321506466123337	0.837832875613851
"SGSM3"	-0.0321637369705744	0.837767731719637
"CYP2C9"	-0.032179575432692	0.837688913375522
"LOC100506414"	-0.0322548572684117	0.837314303153375
"CYP4X1"	-0.032374605336433	0.836718497547812
"VASN"	-0.0324342634321963	0.836421702775636
"LINC00305"	-0.0325735830621767	0.835728684933941
"LOC100133308"	-0.0326335040159728	0.835430657773483
"C1orf227"	-0.0326670160933967	0.835263989615432
"FAM209A"	-0.032756825807328	0.834817367293136
"C6orf99"	-0.0328090706961153	0.834557577857297
"ARMC3"	-0.0328401914615604	0.834402837083307
"MBLAC2"	-0.0329304491607467	0.83395408658982
"SPATA1"	-0.0329370451835694	0.833921293992714
"ETS1"	-0.0329381265836824	0.833915917761593
"DUS4L"	-0.0329404433837061	0.833904399707339
"GABRG3"	-0.0329567122610014	0.83382351936824
"WFDC10A"	-0.0331064838641015	0.833079013023058
"FLJ40288"	-0.0331374036709228	0.832925330302109
"WASF3"	-0.0331467498211379	0.832878877735345
"KLHDC3"	-0.033214690821075	0.832541211868632
"C9orf66"	-0.0332149313764461	0.832540016364452
"ARHGAP33"	-0.0332302732924907	0.83246377138465
"GLMN"	-0.0332602600584245	0.832314750029194
"HOXD4"	-0.0332944418977609	0.832144888037196
"FBXL5"	-0.0333879687395574	0.831680157743135
"AGFG2"	-0.0334859495716718	0.831193356559965
"TPT1-AS1"	-0.0334939099692173	0.831153809408379
"CCT4"	-0.0335019019165753	0.831114105931871
"WDR63"	-0.0335158239690207	0.831044943068947
"KSR2"	-0.0335380354345357	0.830934602138304
"IL18BP"	-0.0335474458323104	0.830887854635189
"GPR64"	-0.0337301695322871	0.829980262805505
"HIPK4"	-0.0337632651720802	0.8298158995067
"LOC100287177"	-0.0338536804002782	0.829366905778287
"TTC7B"	-0.0339209178806473	0.829033045399203
"SMR3A"	-0.0339399466122355	0.828938565701842
"CARM1"	-0.0339521109091466	0.828878169908582
"HOXA-AS5"	-0.033968563652578	0.82879648350704
"CETN2"	-0.0339876924625982	0.828701512914927
"ZNF500"	-0.0339952411841891	0.82866403573418
"INVS"	-0.0340284417732008	0.82849920904106
"RHOBTB2"	-0.0342687050920357	0.827306621762008
"ANKS4B"	-0.0344084561528724	0.826613120099951
"LOC100192378"	-0.0344639976193903	0.826337536856802
"C7orf33"	-0.0345877678822427	0.825723493063805
"DMC1"	-0.0346854835695181	0.825238782611108
"CYP2A6"	-0.0347012583236373	0.825160539278159
"AASDH"	-0.0348156118273721	0.824593391943533
"HLA-B"	-0.034832350955204	0.824510379999874
"DEFB119"	-0.0348480839448973	0.82443235937497
"COMMD3"	-0.0348631314107513	0.82435773985723
"C15orf37"	-0.0349445001796442	0.823954263308346
"C6orf221"	-0.0349553648291232	0.823900393062024
"NACC2"	-0.0349946211626962	0.823705754844869
"KLF15"	-0.0350451509610466	0.823455236633005
"ETFA"	-0.0350603061533588	0.823380103123074
"TYW3"	-0.0351143778463956	0.823112049546331
"C9orf84"	-0.0353449126972669	0.821969425531564
"CCT6B"	-0.0353778736787017	0.821806087217331
"PARS2"	-0.0353828039693296	0.821781655775865
"CHMP2A"	-0.0353881472224876	0.821755178137909
"TP53TG1"	-0.0354003885345865	0.821694519007217
"LOC100507278"	-0.0354638860872709	0.821379887324529
"TRAP1"	-0.0355110661603149	0.821146127002074
"DNAJB6"	-0.0355328909769156	0.821037998043984
"SEC61B"	-0.035543158978538	0.82098712734847
"C10orf137"	-0.0355601058458475	0.82090316917668
"MSH6"	-0.0356112696799799	0.820649705294504
"DLD"	-0.0356669768034733	0.82037375461926
"NANP"	-0.0356960578828956	0.820229707156538
"CCDC152"	-0.0357213181363807	0.820104590149483
"C9orf41"	-0.0357516705052418	0.819954257127355
"KCTD18"	-0.0358221559957794	0.81960517232493
"CRABP2"	-0.0358492144804861	0.819471172241212
"LOC100506115"	-0.0358510729177722	0.819461969001811
"CDO1"	-0.0358692555867556	0.819371927164525
"SRSF10"	-0.0358947428927688	0.819245716118687
"PNMA3"	-0.0359068401020531	0.819185813309716
"LOC100507213"	-0.0359136523325661	0.819152081039411
"LOC255025"	-0.0359673622982794	0.818886135523246
"HNRNPA3P1"	-0.0360182393442049	0.81863423574403
"APC2"	-0.0362667842677421	0.81740391263763
"GHRLOS"	-0.0365588130160119	0.815958893572094
"LOC100505478"	-0.036569936826927	0.815903862519126
"WARS2"	-0.0366505942742926	0.815504864979752
"ZFPM1"	-0.0366710228153877	0.815403816055168
"OR10A3"	-0.0366789045602113	0.81536483012409
"MMD2"	-0.0366969010591886	0.815275814648489
"POLR3F"	-0.0367820676567249	0.814854589138812
"IGSF6"	-0.0367902722107034	0.814814012951227
"SHPK"	-0.0368620755263335	0.814458925122709
"NUDT13"	-0.0369130673868749	0.81420677814506
"DRD3"	-0.0369367099237542	0.814089875691499
"ZMPSTE24"	-0.037035814881217	0.813599886549982
"GPR4"	-0.0370366076759125	0.813595967142079
"ENOX2"	-0.0370657038555275	0.813452124945236
"GPHA2"	-0.0372057049319179	0.812760089231012
"CRYGB"	-0.0373034050180705	0.812277233814066
"STIP1"	-0.0373206815490178	0.812191856525877
"GLO1"	-0.0373956725824684	0.811821290214153
"SERINC3"	-0.0374519180125673	0.811543381461323
"FAM71A"	-0.0374903374973162	0.811353563870539
"FBLN2"	-0.0375197923320515	0.811208044793126
"SSX2IP"	-0.0376248467003222	0.810689083903432
"LOC100506907"	-0.0376691340270225	0.810470331742308
"TPRG1L"	-0.0377597473943648	0.810022801856248
"GDF11"	-0.0377722522635732	0.809961046315731
"LOC100653004"	-0.0378266467844175	0.809692431173659
"ALDH3B2"	-0.0378487077855112	0.809583494018166
"PRMT3"	-0.0379170342538382	0.809246120676341
"LOC100506195"	-0.0380166700549659	0.808754213475462
"PODN"	-0.0380649856331398	0.808515703107309
"PNLIPRP3"	-0.0381577001775518	0.808058064764681
"HUNK"	-0.0381727250463251	0.807983908067297
"MRPL18"	-0.0383310571447921	0.807202545742311
"TRAV20"	-0.0383661835166828	0.807029223631793
"OBP2A"	-0.0383819959231052	0.806951204328138
"FOXA3"	-0.0384120676827383	0.806802833676392
"TMEM130"	-0.038772677174554	0.805024150165864
"SPO11"	-0.0387821110284506	0.80497763127565
"MAEA"	-0.0387923092419223	0.804927344031008
"IL27"	-0.0387966801928884	0.804905791172243
"PHLDB1"	-0.0388395056738651	0.804694629222928
"ACSL1"	-0.038917111690855	0.804312007939934
"CGRRF1"	-0.039005010455953	0.803878694790564
"WHAMM"	-0.039017230319671	0.803818459313201
"PTTG2"	-0.0390345912573298	0.803732883825687
"PKDREJ"	-0.0390490726608488	0.803661503862856
"RPL36"	-0.0391215141602086	0.803304457766032
"MDGA2"	-0.0392851448131981	0.802498108621307
"ANAPC10"	-0.039317390638323	0.80233922952372
"ADCY5"	-0.0393255061190154	0.80229924480348
"GTF2A2"	-0.0394202684358373	0.801832390740379
"LAMTOR2"	-0.0394362876636641	0.801753477471429
"LOC100507024"	-0.0394400648642746	0.801734870662999
"HSD17B2"	-0.0395350266306385	0.801267116605748
"FAM208A"	-0.0395877860664469	0.801007268591183
"FAM126B"	-0.0396374539159456	0.800762666467163
"ZNF488"	-0.0396945635516872	0.800481438598174
"LRGUK"	-0.0398970831906587	0.799484361848165
"LOC100128361"	-0.0399050123923914	0.799445329937863
"ZMYND11"	-0.0399305593481458	0.799319576993347
"RASD2"	-0.0399632002853417	0.799158911756932
"DHRS7B"	-0.0399909360602692	0.799022397145789
"FUT11"	-0.0400149034755107	0.798904435046125
"PLXNB2"	-0.0401561330356685	0.798209425491031
"GRM6"	-0.0401711675136433	0.798135447871868
"ALS2CL"	-0.0402452619977243	0.797770889152385
"CAND2"	-0.0402844468910118	0.797578109310439
"FAM32A"	-0.0403140111472709	0.797432668455469
"LOC100506216"	-0.0404412471452224	0.796806810469247
"ZNF507"	-0.0404436207828684	0.796795136036112
"ASB9"	-0.0404644753823167	0.796692567238693
"ZNF789"	-0.0404693570895294	0.796668558115142
"ZFR2"	-0.040532205486283	0.796359474829921
"LOC100505565"	-0.0405758971033844	0.79614462114323
"C14orf178"	-0.0406123787225956	0.795965234045467
"LOC100507493"	-0.0406511242398686	0.795774726296915
"TMPRSS11B"	-0.0407387508174649	0.795343918617277
"CCNYL1"	-0.040807380897162	0.795006547344971
"LOC100134361"	-0.0408967689591669	0.794567189477068
"MAT2B"	-0.0409633011724331	0.794240212800858
"CNGA3"	-0.0409933389281227	0.794092601795834
"CNTNAP2"	-0.0410718056555455	0.793707035511801
"TEX26"	-0.041147732270964	0.793333996923599
"FABP3"	-0.0411796382000109	0.793177251999357
"ADAMTS9-AS1"	-0.041299980079636	0.792586118380641
"LARP1"	-0.041403778376799	0.79207634097959
"ECM1"	-0.0414440914757651	0.791878377106274
"WFIKKN2"	-0.0415398027906649	0.791408423273846
"ALK"	-0.0415400499078252	0.791407209993877
"MGAT5B"	-0.0416969208035274	0.790637113648928
"FMOD"	-0.0416976909773527	0.790633333266411
"LACC1"	-0.041702921358094	0.790607660174674
"MRPS27"	-0.0417866072794892	0.790196921314274
"TPPP"	-0.0418081798778883	0.790091049939033
"LOC155060"	-0.041821767383398	0.79002436874635
"GNAS-AS1"	-0.0418271202904305	0.789998099560858
"GRK4"	-0.0418414562227629	0.789927747655859
"SPATA8"	-0.0418936135278578	0.789671805718278
"HBB"	-0.042408663665143	0.787145572198091
"LOC100131496"	-0.0424290822902588	0.787045466554663
"PRSS58"	-0.0424452214027244	0.786966344318187
"DHCR24"	-0.0424463582414716	0.786960771029318
"DNAJB8-AS1"	-0.042458472002838	0.786901384639044
"TBCB"	-0.0424698800403657	0.786845459073809
"LOC100128511"	-0.0424990805352538	0.786702314457435
"FRMD6"	-0.0425535201538464	0.786435462915053
"ERC1"	-0.0425869484236629	0.7862716165448
"B3GNT6"	-0.0426088863085559	0.786164094460011
"SDR16C5"	-0.0427499959268805	0.785472581148839
"EMX2OS"	-0.0427585135239298	0.785430845535218
"RPL13A"	-0.0427724468376066	0.785362574579594
"MYO16"	-0.0427770707212191	0.785339918658277
"FAH"	-0.0428010075803607	0.785222636586053
"USH1G"	-0.0428985786967332	0.78474462151237
"LOC100507297"	-0.0429032287728945	0.784721842063883
"SPAG8"	-0.0429423799884583	0.784530058033353
"DKK4"	-0.0429539290716404	0.784473486723816
"DAB2"	-0.0430249489675227	0.784125631404367
"FHOD1"	-0.0432042895582118	0.783247406505691
"WDR89"	-0.0432233311670153	0.78315417597505
"FDXR"	-0.0432269326498069	0.783136542920199
"EYA2"	-0.0432554329263639	0.782997007805794
"LOC100631378"	-0.0432841745750361	0.782856297759223
"ABHD12"	-0.0433027021869378	0.782765596040428
"LOC100506922"	-0.0433044614337803	0.78275698381479
"XIRP2"	-0.0434714017533108	0.781939860131726
"SWSAP1"	-0.0435207294899282	0.781698459697157
"GNMT"	-0.043524255113147	0.781681206751811
"GBP5"	-0.0435603178294447	0.781504736639996
"LOC100506104"	-0.0436180992369762	0.781222010377723
"SNX32"	-0.0436382840817176	0.781123251851262
"LOC100652917"	-0.0436955523227477	0.780843073647943
"C18orf25"	-0.0437253246170668	0.780697426984003
"ATF2"	-0.0437564969617713	0.780544939184712
"ZNF271"	-0.0438669910085777	0.780004493718168
"PELP1"	-0.0438796854732916	0.779942409449137
"IGHV1-46"	-0.0439483620039334	0.77960655955317
"LOC100128139"	-0.0439816976622112	0.779443551945025
"KLF2"	-0.0441875471191983	0.778437178454384
"RAB18"	-0.0442317529198366	0.778221108152375
"APOBEC3D"	-0.0442363484180989	0.778198647099323
"CHM"	-0.0442388257660774	0.778186538835746
"FUT4"	-0.0443861690766063	0.777466478355822
"MLXIP"	-0.0444638087206906	0.777087130708664
"AGR3"	-0.0445072116091012	0.776875086295894
"WDTC1"	-0.0445446709645952	0.776692091826463
"LOC100506122"	-0.0446753234142466	0.776053928808805
"SYNPO2"	-0.0447048920657116	0.775909522921587
"CLYBL"	-0.0447308397617355	0.775782807018568
"ZNF274"	-0.0447693802051588	0.775594604882569
"LOC100506259"	-0.044945889808554	0.774732828873407
"CSF1"	-0.0449509140598671	0.774708302786441
"FOXR1"	-0.0449628011148903	0.774650276506207
"ABHD15"	-0.0449999661350931	0.774468864464122
"LOC100506047"	-0.0450226781936074	0.77435800688902
"WWTR1-AS1"	-0.0450297881335834	0.774323304176862
"SFT2D1"	-0.0450412059130153	0.774267576357071
"ADCYAP1R1"	-0.0451084850613366	0.773939223501775
"MYEOV2"	-0.0451654947909323	0.773661020558702
"SLC22A7"	-0.045242617273018	0.773284713538857
"ABCA12"	-0.045278472777892	0.773109779710485
"FICD"	-0.0453109250337029	0.77295145941076
"NPHP3"	-0.045368878425807	0.77266875290367
"C20orf118"	-0.0454595568644112	0.772226466347207
"TRAM1L1"	-0.0455658058045768	0.771708324901481
"VAT1"	-0.0455732404340951	0.771672072304019
"TCFL5"	-0.0456168251504564	0.771459555006666
"CYP2S1"	-0.0456585753694254	0.771255998127857
"LOC100507240"	-0.045665020663993	0.771224574876013
"CFTR"	-0.0457014448100577	0.771047000164628
"WDR45"	-0.045821216559318	0.770463171363963
"LINC00526"	-0.0458304378746111	0.770418227141326
"SH2D3C"	-0.0458652538756742	0.770248542413012
"AHSG"	-0.0458948698999583	0.770104209442666
"DNTTIP1"	-0.0459529019452489	0.769821413923483
"FAM200B"	-0.0459898635028053	0.769641312199468
"PTGDR2"	-0.0460974797692952	0.769117001078209
"PILRA"	-0.0461330570987098	0.76894368913078
"SUN5"	-0.0462244473603554	0.768498540186621
"PATE1"	-0.0462670753035968	0.768290930674215
"LOC100505500"	-0.0463222241177825	0.768022364908886
"LOC100133461"	-0.0464278250623147	0.767508180319114
"GPS1"	-0.0465710991475813	0.766810717907969
"LOC100506802"	-0.0466049043906949	0.766646179500988
"LOC113230"	-0.0466946510561675	0.766209409645914
"B3GNTL1"	-0.0467156077951719	0.766107429838285
"KDM5B-AS1"	-0.046739785098215	0.765989782950678
"LYSMD4"	-0.0467474982542199	0.765952251784917
"C17orf56"	-0.0468367210869664	0.765518144109895
"SPIC"	-0.0468839605350289	0.76528833245994
"SYNM"	-0.0469060024973496	0.76518110897512
"DUSP8"	-0.0469771611858513	0.76483498595819
"STOML3"	-0.0470292958942338	0.764581426192782
"GUCA2B"	-0.0470599389860593	0.764432403317522
"CHST5"	-0.0471274536984517	0.764104096757033
"CLEC12A"	-0.0471452613721448	0.764017509454277
"SOWAHA"	-0.0475025991950089	0.762280606553058
"MESDC2"	-0.0475112711575615	0.762238469250745
"RIMS4"	-0.0475152976445342	0.762218904671529
"NXPH3"	-0.047531658276139	0.76213941035931
"CSH1"	-0.0475319819838494	0.762137837527428
"ZNF383"	-0.0475824231810435	0.76189276526629
"GRIN3B"	-0.0476300815091838	0.761661234901654
"C15orf2"	-0.0479317242510988	0.760196292434274
"LOC100505750"	-0.0479415442973633	0.760148614793727
"ELAVL1"	-0.0480401915717532	0.759669717762236
"TAC4"	-0.0481563549017381	0.75910590032684
"OR2L2"	-0.0481941433612624	0.758922514512171
"PIWIL4"	-0.0482652914544636	0.758577271226676
"DLAT"	-0.0482770360676174	0.758520285414207
"GATM"	-0.0482862518486078	0.758475570584203
"PABPC5"	-0.0483836981490847	0.758002810229535
"ZNF420"	-0.0484057782081287	0.757895701009061
"SACS"	-0.0484103710776742	0.757873421799444
"NR5A1"	-0.0485295596361133	0.757295326642802
"LOC100506972"	-0.0485310020273308	0.757288331474337
"ADORA3"	-0.0485425946192071	0.757232111546359
"TTC9C"	-0.0485705458455999	0.757096563173156
"LOC100506559"	-0.048617137373812	0.756870635380415
"COPA"	-0.0486270667394417	0.756822489305606
"NME7"	-0.0486430615069867	0.756744934874854
"DLG4"	-0.0486476540243308	0.756722667399181
"HMGCS1"	-0.0486716885143205	0.756606135917401
"MGC27382"	-0.0488098463953191	0.755936379385709
"CTSD"	-0.0488340890916426	0.755818874756365
"UBE2U"	-0.0489018400999075	0.75549051367969
"RCAN1"	-0.0490017355693573	0.755006439308004
"OR2M4"	-0.049163007192522	0.75422514336346
"BET1"	-0.0492181059822552	0.753958267417081
"PPP1R13L"	-0.0492310662977203	0.75389549707193
"C20orf30"	-0.0494048119048692	0.75305415101813
"ANKS3"	-0.049407016669749	0.753043476472501
"MXD4"	-0.0494556407592217	0.752808070611536
"CHIC2"	-0.0494696540307281	0.752740231674634
"CEACAM8"	-0.0495193771970349	0.752499534219135
"LOC284865"	-0.0495560983725583	0.752321791033095
"ADCY6"	-0.0496534591539601	0.751850592419828
"SPEF1"	-0.0496654043295605	0.751792787282107
"PHB2"	-0.0496783433288985	0.75173017434161
"FAM122B"	-0.0496998626532128	0.751626043948853
"EFNA2"	-0.0497540854373728	0.751363683283416
"PRPF8"	-0.0498058540451211	0.751113223139595
"LOC100130855"	-0.0498137501969242	0.751075023223603
"MTERFD2"	-0.0498168002561223	0.751060267838175
"NUDT16"	-0.0499130252464391	0.750594801634785
"LOC285556"	-0.0499174410821433	0.750573443143975
"CXCL3"	-0.049918243030385	0.750569564304706
"CST6"	-0.0499266662650591	0.75052882342194
"HRH1"	-0.0499346949585602	0.750489991450474
"LRRC15"	-0.0499937437942937	0.750204411671169
"C12orf45"	-0.0500622430659928	0.749873167741581
"ZDHHC1"	-0.0501294314446359	0.749548306077683
"FLJ32063"	-0.0503658079522141	0.748405745396831
"LOC100506107"	-0.0504113039740752	0.748185894621412
"STX12"	-0.0504151687309776	0.748167219835223
"CEACAM4"	-0.0505162158960115	0.747679003107738
"ZNF211"	-0.0505527827063749	0.747502351903317
"HIST1H1D"	-0.0505992182476489	0.747278044087012
"FLT1"	-0.0506440373326519	0.747061564137712
"HNRNPK"	-0.0507500548532791	0.746549567097402
"DKK1"	-0.0507786315779088	0.746411578153956
"CPA1"	-0.0507827380969157	0.746391749575144
"CCDC155"	-0.0508173748828834	0.746224510164679
"MYADML2"	-0.0508375199983024	0.746127247275243
"ALDH3B1"	-0.0508638963407607	0.745999905207209
"GP1BA"	-0.0508662430519952	0.745988575868123
"KLF8"	-0.0508886365669255	0.745880468199151
"TMEM37"	-0.050898001343575	0.745835259923811
"MGRN1"	-0.0509251583000085	0.745704165014956
"TEX26-AS1"	-0.0509586990734608	0.745542263259674
"MGA"	-0.0509873959356879	0.745403751716261
"PSAT1"	-0.0509946819241647	0.745368585595738
"C9orf79"	-0.0511053113441448	0.744834690998552
"FAP"	-0.0512140614116885	0.744309981131009
"SLC37A4"	-0.0512627347229116	0.74407517352676
"LOC100652843"	-0.0512638273810944	0.744069902637007
"AHNAK2"	-0.0513767940870314	0.743525023233901
"PAPD7"	-0.0514287903960603	0.743274267711839
"PRKCDBP"	-0.0514898006287093	0.742980075400281
"C11orf74"	-0.0514966677886879	0.742946964107627
"C11orf67"	-0.0515450704633963	0.742713594574267
"LOC100506419"	-0.0516145801921509	0.742378498935939
"FOXF1"	-0.0516159073860484	0.742372101196855
"GRIN2C"	-0.0516773820994759	0.742075781087453
"NR6A1"	-0.0517460328423117	0.741744914623673
"ETF1"	-0.0517665158493011	0.741646204415311
"ZC3H13"	-0.0519356650907697	0.740831209359188
"LOC284788"	-0.0519967162937159	0.740537121096733
"KANK3"	-0.0520601058106691	0.740231807629186
"ZNF423"	-0.0520942546410342	0.740067347267686
"ZC2HC1B"	-0.0521138787305039	0.739972843061818
"TIMM8B"	-0.0521295407934299	0.739897421595573
"GLP1R"	-0.0523691154302993	0.738744038186397
"DPYD"	-0.0524221468335929	0.738488805668849
"PYCR2"	-0.0524276882335774	0.738462137308381
"LOC100507403"	-0.0524351788796401	0.738426088551557
"ZDHHC20"	-0.0524490516641815	0.738359327196426
"IRGQ"	-0.0525093106943689	0.738069358836639
"TCAM1P"	-0.0525555190712334	0.737847026968992
"SLC39A5"	-0.052590858203435	0.737677006781765
"FCAR"	-0.05261739279499	0.737549354264236
"FOXC2"	-0.052707529446483	0.737115777256651
"GATA3"	-0.0527771446552159	0.736780968000848
"PRLHR"	-0.0527941332097752	0.736699270089894
"RNF187"	-0.052821341502333	0.736568431458045
"BOD1P"	-0.0528332571538185	0.736511134053589
"ZXDB"	-0.0528592143961067	0.736386321372228
